# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y
0.00000384375,0,-0.0000000000000006571732678498682,0.00000000000000000000000001439443121922931,-0.0000000000000000000000000000002588449845256445,0.0000000000000000000000000000003512896218562318,-0.000000000000000000000000010870004072903958
0.006666666666666667,0,-0.000003965866671449694,-0.00000000000000000005846729713858296,-0.0000000000000000000032855809505668163,-0.0000000000000000000004194082770314876,0.0000000000000000000186113883607895
0.013333333333333334,0,-0.000029666784594780188,-0.000000000000000000029402137157381055,-0.00000000000000000002971641972970542,0.00000000000000000004556602973101767,0.000000000000000000012494694481399787
0.02,0,-0.00009977125400254054,-0.00000000000000000009505293810033753,0.00000000000000000010155132966658809,0.000000000000000000050775664833294047,-0.00000000000000000006586016587699754
0.02666666666666667,0,-0.00024140688072948007,0.00000000000000000013656245333275066,0.00000000000000000010842021724855044,-0.0000000000000000001191239480704638,0.00000000000000000011644801536498547
0.03333333333333333,0,-0.0004842216003728305,0.0000000000000000008391909539073479,-0.00000000000000000024392198819603686,-0.000000000000000000021447396882724858,-0.0000000000000000007922958488988665
0.04,0,-0.0008572827626185488,0.0000000000000000034982945071193076,0.00000000000000000013726777241424394,0.000000000000000000038198822056823925,-0.0000000000000000009546981579777862
0.04666666666666667,0,-0.0013946794667724996,0.0000000000000000024214400625974658,0.00000000000000000012645762894431295,0.000000000000000000379478289103541,-0.0000000000000000021096961765232145
0.05333333333333334,0,-0.0019042984173837044,-0.0000000000000000031907184118910752,-0.0000000000000000028034922995739634,0.00000000000000000019361305615855598,-0.0000000000000000006659546523796508
0.06,0,-0.002354142846510199,-0.0000000000000000001529650867704796,0.00000000000000000011493365743624193,0,-0.0000000000000000016197898185405652
0.06666666666666667,0,-0.0028710489207805587,0.0000000000000000011880457507416675,0.0000000000000000017177941050568855,-0.0000000000000000001285490421112312,0.0000000000000000017184826975816998
0.07333333333333333,0,-0.0034598422646803786,0.0000000000000000006279718029591669,-0.0000000000000000021535052352805903,-0.0000000000000000007626662981624577,0.0000000000000000002392895170309827
0.08,0,-0.004125239174336343,0.00000000000000000323518097494434,0.0000000000000000011813936717916486,-0.0000000000000000014979415522812135,-0.000000000000000002599569267278891
