# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y
0.00000384375,0,-0.0000000000000006571732678498679,0.000000000000000000000000012886905703400313,-0.000000000000000000000000000001195617309475596,0.0000000000000000000000000000031030583263967144,-0.000000000000000000000000007194263544195899
0.006666666666666667,0,-0.000003966746786921796,-0.00000000000000000002929774297457573,-0.0000000000000000000044920991044947245,0.000000000000000000001701688878767064,0.0000000000000000000117547687762886
0.013333333333333334,0,-0.000029643263351404744,0.00000000000000000005415967715287703,0.00000000000000000003465142531582753,0.000000000000000000009291720579264376,-0.00000000000000000004426430805900425
0.02,0,-0.00009965198132864806,-0.0000000000000000000797234794386887,0.00000000000000000013995177403779146,-0.00000000000000000002001800686368942,-0.00000000000000000006368468131930958
0.02666666666666667,0,-0.00024163355590730825,0.00000000000000000021791346990902477,0.0000000000000000002030196484880511,-0.000000000000000000047299715619750334,-0.00000000000000000008185168064237479
0.03333333333333333,0,-0.0004843854968327404,-0.0000000000000000008955424886661273,0.0000000000000000002382778760560795,0.00000000000000000020979524682766996,0.0000000000000000013624488425516544
0.04,0,-0.0008572576367073368,0.0000000000000000015919098544623584,0.0000000000000000005509983820771254,0.0000000000000000002156271668833227,-0.000000000000000001218813121200313
0.04666666666666667,0,-0.0013403972254621304,-0.0000000000000000006523634062946695,-0.00000000000000000178642906264736,0.0000000000000000004563667212254008,-0.0000000000000000007403436610144151
0.05333333333333334,0,-0.0017394344491302202,0.00000000000000000032443450711435834,-0.0000000000000000022332912463938806,0.0000000000000000002168404344971009,-0.00000000000000000034661423734284423
0.06,0,-0.002155677367596471,0.0000000000000000020912397260904737,-0.0000000000000000007742445275773598,0.0000000000000000012624602975423377,-0.0000000000000000023080801605875746
0.06666666666666667,0,-0.0026349310525188093,0.0000000000000000041600809323761345,-0.0000000000000000016021776578023943,0.0000000000000000007388851822742445,-0.000000000000000004766420296475966
0.07333333333333333,0,-0.003181255383967891,0.000000000000000001346478595962872,-0.0000000000000000042978635565303604,0.0000000000000000008641163102040988,-0.0000000000000000007154298591773977
